campaign;campaignId;date;purchase;impressions;clicks;ctr;cvr;budgetSpend;gmv;roas;productId;ean;cpc
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Liposomiale;620566158;4.12.2025;;83;6;7,228916;0;3,06;0;0;upm77WEEP;4260557422786;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620567054;4.12.2025;;83;2;2,409639;0;1,02;0;0;upmTYL3Y7;4260557420737;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;643089842;4.12.2025;;83;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;641620457;4.12.2025;;83;4;4,819277;0;2,04;0;0;upmE39PTR;4260557422113;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;618496726;4.12.2025;;80;2;2,5;0;1,02;0;0;14250953;4260557420249;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381383;4.12.2025;;80;2;2,5;0;1,02;0;0;upmF2AFXC;4260557423509;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B3 Nicotinamide;649112226;4.12.2025;;80;2;2,5;0;0,62;0;0;upmKKE3R2;4260557422526;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;643093986;4.12.2025;;80;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;643125971;4.12.2025;;79;0;0;0;0;0;0;upmTF7MFK;4260557422625;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;643092529;4.12.2025;;79;0;0;0;0;0;0;upm97PFY9;4260557421826;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;658295837;4.12.2025;;78;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381378;4.12.2025;;78;2;2,564103;0;2,02;0;0;upmKYYZM4;4260557423486;1,01
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;626440758;4.12.2025;;76;7;9,210526;0;3,57;0;0;upm2FC2LC;4260557422885;0,51
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;617842638;4.12.2025;;76;0;0;0;0;0;0;upm32MART;4260557420287;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291480;4.12.2025;;76;0;0;0;0;0;0;upm7DM474;4260557423448;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643077960;4.12.2025;;75;0;0;0;0;0;0;14250692;4260309483065;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;643094177;4.12.2025;;74;0;0;0;0;0;0;14250930;4260309482648;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;658280161;4.12.2025;;73;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;643084952;4.12.2025;;72;2;2,777778;0;0,62;0;0;upm32MART;4260557420287;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658295768;4.12.2025;;72;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;620609091;4.12.2025;;72;2;2,777778;0;1,02;0;0;14250640;4260309482747;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;641629767;4.12.2025;;72;1;1,388889;0;0,51;0;0;upmYRCT9P;4260557422908;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;641628925;4.12.2025;;72;1;1,388889;0;0,51;0;0;upmHCULGA;4260557422755;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331659;4.12.2025;;72;0;0;0;0;0;0;14251094;4260309482754;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291478;4.12.2025;;71;4;5,633803;0;4,04;0;0;upm7DM474;4260557423448;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;641622752;4.12.2025;;71;2;2,816901;0;1,02;0;0;upmTZFCGA;4260557422199;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Black Maca Plus;658282813;4.12.2025;;70;0;0;0;0;0;0;upmG4PKUG;4260557423042;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Boswellia Extrakt;626438065;4.12.2025;;69;2;2,898551;0;1,02;0;0;upmEH2K74;4260557422588;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;4.12.2025;;69;2;2,898551;0;1,02;0;0;upmKAXT9Y;4260557422915;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity Complex;641646664;4.12.2025;;68;2;2,941176;0;1,02;0;0;upmZFGPHR;4260557422830;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Safran Extrakt;643085539;4.12.2025;;67;0;0;0;0;0;0;upm7PELE9;4260557420362;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;620542953;4.12.2025;;67;1;1,492537;0;0,51;0;0;upmH3T374;4260557423004;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334350;4.12.2025;;66;0;0;0;0;0;0;upmK3CG99;4260557422656;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Safran Extrakt;658280000;4.12.2025;;65;1;1,538462;0;0,61;0;0;upm7PELE9;4260557420362;0,61
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano Plus;649143954;4.12.2025;;65;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;649077110;4.12.2025;;64;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;620530228;4.12.2025;;64;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103715;4.12.2025;;63;1;1,587302;0;0,51;0;0;upmKY422A;4260557422212;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mirtillo Nero + Corteccia di Pino BIO\,;649102105;4.12.2025;;63;0;0;0;0;0;0;upm2LFWC7;4260557422076;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;658280077;4.12.2025;;63;0;0;0;0;0;0;upmYCXAL7;4260557421932;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347608;4.12.2025;;61;1;1,639344;0;0,31;0;0;upmC4GHAR;4260557421758;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;620566536;4.12.2025;;61;1;1,639344;0;0,51;0;0;upmUPLLZH;4260557420676;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620564961;4.12.2025;;60;1;1,666667;0;0,51;0;0;upmPHKX9F;4260557423141;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;620609056;4.12.2025;;60;1;1,666667;0;0,51;0;0;14250686;4260309481603;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;4.12.2025;1;60;0;0;1,666667;0;26,9;0;upmKY422A;4260557422212;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077470;4.12.2025;;60;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina K2;658296233;4.12.2025;;59;2;3,389831;0;0,62;0;0;upmFYFHAU;4260557423424;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo Plus;649082840;4.12.2025;;59;1;1,694915;0;0,31;0;0;upmD3U322;4260557421192;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;658280069;4.12.2025;1;59;1;1,694915;1,694915;0,31;26,9;8677,419355;upmUZUHTT;4260557421888;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352460;4.12.2025;;58;3;5,172414;0;4,53;0;0;14250686;4260309481603;1,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;643093438;4.12.2025;1;58;3;5,172414;1,724138;0,93;26,9;2892,473118;upmY7MX4C;4260557422014;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331695;4.12.2025;;58;2;3,448276;0;1,02;0;0;upmFACEA7;4260557423356;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381384;4.12.2025;;58;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;649151902;4.12.2025;;57;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;649117677;4.12.2025;;57;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;4.12.2025;;57;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;643130229;4.12.2025;;57;1;1,754386;0;0,31;0;0;upmDZU3ZG;4260557422854;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;619682810;4.12.2025;;56;1;1,785714;0;0,51;0;0;upmWRWWCG;4260557421048;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BIO Mushroom Mix;625774145;4.12.2025;;54;4;7,407407;0;2,04;0;0;upmALDCEH;4260557423028;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445100;4.12.2025;;54;0;0;0;0;0;0;14250812;4260557420188;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Naturale BIO;649076562;4.12.2025;;54;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658353191;4.12.2025;;54;2;3,703704;0;1,02;0;0;14250605;4260557420201;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445086;4.12.2025;;54;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;618496729;4.12.2025;;53;1;1,886792;0;1,01;0;0;upm97PFY9;4260557421826;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;658352464;4.12.2025;;53;1;1,886792;0;0,51;0;0;upmM9LK7U;4260557420669;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;643136807;4.12.2025;;52;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;658280035;4.12.2025;;52;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;626443344;4.12.2025;;51;2;3,921569;0;1,02;0;0;upmDFWTTT;4260557423110;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658388311;4.12.2025;;51;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO ZMA (Zink + Magnesium + Vitamin B6);620595473;4.12.2025;;50;1;2;0;0,51;0;0;upmRXLDAR;4260557422465;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;658282836;4.12.2025;;50;0;0;0;0;0;0;upmX4LT4H;4260557423257;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera + Tribulus + Zinco;649107264;4.12.2025;;50;1;2;0;0,51;0;0;upmEK72LX;4260557422434;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347579;4.12.2025;;50;0;0;0;0;0;0;upmC4GHAR;4260557421758;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Enzima della Papaya;658445112;4.12.2025;;50;0;0;0;0;0;0;14250930;4260309482648;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620565882;4.12.2025;;50;1;2;0;1,01;0;0;upmPHKX9F;4260557423141;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;658280176;4.12.2025;;49;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;619721771;4.12.2025;;49;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Malat Pulver;658445033;4.12.2025;;48;0;0;0;0;0;0;upm7K39U2;4260557423493;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353188;4.12.2025;;47;0;0;0;0;0;0;14251183;4260309481672;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Malat Pulver;658469901;4.12.2025;;47;0;0;0;0;0;0;upm7K39U2;4260557423493;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutatione Complex;649148339;4.12.2025;;47;2;4,255319;0;1,02;0;0;upmLCF24D;4260557423035;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;619721382;4.12.2025;1;46;4;8,695652;2,173913;2,04;26,9;1318,627451;upmY7MX4C;4260557422014;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;658280147;4.12.2025;;46;0;0;0;0;0;0;upmTF7MFK;4260557422625;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;658280164;4.12.2025;;46;1;2,173913;0;0,31;0;0;upm2FC2LC;4260557422885;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano Plus;641649766;4.12.2025;;46;1;2,173913;0;0,51;0;0;upmR9H2HU;4260557422892;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);643089676;4.12.2025;;46;1;2,173913;0;0,31;0;0;upmUEXHE2;4260557420850;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445102;4.12.2025;;45;0;0;0;0;0;0;14250953;4260557420249;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;658280184;4.12.2025;;45;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;658280089;4.12.2025;;45;2;4,444444;0;0,62;0;0;upmY7MX4C;4260557422014;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620608017;4.12.2025;;45;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginseng Rosso Coreano;649076431;4.12.2025;;45;1;2,222222;0;0,31;0;0;upm2CZXC9;4260557420140;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO ZMA (Zink + Magnesium + Vitamin B6);643094148;4.12.2025;;45;0;0;0;0;0;0;upmRXLDAR;4260557422465;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;643141362;4.12.2025;;45;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658296092;4.12.2025;;45;2;4,444444;0;0,62;0;0;upmG7RZLC;4260557423318;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO NAC;649114668;4.12.2025;;45;0;0;0;0;0;0;upmMWPTCY;4260557422564;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381503;4.12.2025;;45;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331670;4.12.2025;;44;0;0;0;0;0;0;14251094;4260309482754;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;643082833;4.12.2025;;44;1;2,272727;0;0,31;0;0;14251036;4260557420102;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;618496725;4.12.2025;;44;0;0;0;0;0;0;14250976;4260557420034;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg;652877682;4.12.2025;;44;0;0;0;0;0;0;14250775;4260309483089;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296413;4.12.2025;;44;0;0;0;0;0;0;14251013;4260309481665;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo BIO;620572722;4.12.2025;;44;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;625779024;4.12.2025;;44;1;2,272727;0;0,51;0;0;upmH3T374;4260557423004;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Triptofano;658352473;4.12.2025;;43;0;0;0;0;0;0;14250841;4260309481108;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;619687826;4.12.2025;;43;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;625777766;4.12.2025;1;43;4;9,302326;2,325581;2,04;21,9;1073,529412;upmF2EMKH;4260557421185;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;620605271;4.12.2025;;43;1;2,325581;0;0,51;0;0;upmD3U322;4260557421192;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;658280068;4.12.2025;;42;0;0;0;0;0;0;upm97PFY9;4260557421826;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;629500801;4.12.2025;;41;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Black Maca Plus;625786547;4.12.2025;;41;0;0;0;0;0;0;upmG4PKUG;4260557423042;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296415;4.12.2025;;41;2;4,878049;0;1,02;0;0;14251088;4260309481313;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658469903;4.12.2025;;41;2;4,878049;0;2,02;0;0;upmF2AFXC;4260557423509;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;658282832;4.12.2025;;41;1;2,439024;0;0,31;0;0;upmUPTFMH;4260557423233;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658296086;4.12.2025;;41;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;643084951;4.12.2025;;41;0;0;0;0;0;0;14250769;4260557420256;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutathion Complex;626442525;4.12.2025;;41;3;7,317073;0;1,53;0;0;upmLCF24D;4260557423035;0,51
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola Rosea;658445094;4.12.2025;;41;0;0;0;0;0;0;14251036;4260557420102;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;658280116;4.12.2025;;40;0;0;0;0;0;0;upmMPKDE7;4260557422311;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;620530089;4.12.2025;;40;1;2,5;0;0,51;0;0;upmTF7MFK;4260557422625;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331705;4.12.2025;;40;1;2,5;0;0,31;0;0;upmFACEA7;4260557423356;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280045;4.12.2025;;39;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;617842636;4.12.2025;;39;2;5,128205;0;2,02;0;0;upmUZUHTT;4260557421888;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658283021;4.12.2025;;39;0;0;0;0;0;0;upmFACEA7;4260557423356;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;627014864;4.12.2025;;39;0;0;0;0;0;0;14250605;4260557420201;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Folato;649111206;4.12.2025;;39;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo Plus;620572756;4.12.2025;;39;0;0;0;0;0;0;upmD3U322;4260557421192;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;643093288;4.12.2025;;38;1;2,631579;0;0,31;0;0;upmZ7P4AX;4260557421970;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;658279995;4.12.2025;;38;0;0;0;0;0;0;upm7EAAWM;4260557420317;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;658279990;4.12.2025;;38;0;0;0;0;0;0;upm32MART;4260557420287;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;658280093;4.12.2025;;38;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;619697372;4.12.2025;;38;1;2,631579;0;0,51;0;0;upmD3U322;4260557421192;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;643089721;4.12.2025;;38;0;0;0;0;0;0;upm9RX43T;4260557421031;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Origano BIO;649094039;4.12.2025;;38;0;0;0;0;0;0;upmYCXAL7;4260557421932;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg Complex;658445113;4.12.2025;;38;0;0;0;0;0;0;14250775;4260309483089;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658280049;4.12.2025;1;38;0;0;2,631579;0;21,9;0;upmF2EMKH;4260557421185;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;658280134;4.12.2025;;38;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;658280076;4.12.2025;;37;1;2,702703;0;0,51;0;0;upmYCXAL7;4260557421932;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;629496627;4.12.2025;;37;2;5,405405;0;1,02;0;0;upmUFEEWW;4260557420300;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;658282817;4.12.2025;;37;2;5,405405;0;0,62;0;0;upmDFWTTT;4260557423110;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;625769489;4.12.2025;;37;2;5,405405;0;1,02;0;0;14250769;4260557420256;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg Complex;658445117;4.12.2025;;37;0;0;0;0;0;0;14250775;4260309483089;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;643094141;4.12.2025;;37;1;2,702703;0;0,31;0;0;upmGPMUEM;4260557422427;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;658280126;4.12.2025;;37;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelina;620571075;4.12.2025;;37;0;0;0;0;0;0;upm43HM34;4260557421130;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes Complex;649113218;4.12.2025;;37;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;620609038;4.12.2025;;36;2;5,555556;0;2,02;0;0;upmWCKTTE;4260309481214;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658283041;4.12.2025;;35;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658347644;4.12.2025;;35;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;643084957;4.12.2025;;35;0;0;0;0;0;0;upm7EAAWM;4260557420317;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;629497213;4.12.2025;;35;2;5,714286;0;1,02;0;0;upmKU4FAU;4260557422038;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347591;4.12.2025;;35;0;0;0;0;0;0;upmK3CG99;4260557422656;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene Plus;641622772;4.12.2025;;35;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
