campaign;campaignId;date;conversions;impressions;clicks;ctr;cvr;budgetSpend;gmv;roas;productId;ean;cpc
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280142;29.12.2025;;25;2;8;0;1,02;0;0;upmR9H4DE;4260557422595;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);658280014;29.12.2025;;25;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo BIO;620572722;29.12.2025;;25;1;4;0;0,51;0;0;upmDZU3ZG;4260557422854;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;649144392;29.12.2025;;24;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;658280154;29.12.2025;;24;0;0;0;0;0;0;upmHCULGA;4260557422755;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;649077203;29.12.2025;;24;1;4,166667;0;0,31;0;0;upmMERCUR;4260557420881;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera + Tribulus + Zinco;649108075;29.12.2025;;24;0;0;0;0;0;0;upmEK72LX;4260557422434;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;618496719;29.12.2025;;24;0;0;0;0;0;0;upmE39PTR;4260557422113;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Naturale BIO;620566115;29.12.2025;;24;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;620565790;29.12.2025;;24;0;0;0;0;0;0;upmGMGWYP;4260309481979;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Serenity;658295817;29.12.2025;;24;2;8,333333;0;0,62;0;0;upmZFGPHR;4260557422830;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469896;29.12.2025;;24;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334348;29.12.2025;;24;1;4,166667;0;0,51;0;0;upmK3CG99;4260557422656;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;620609038;29.12.2025;;24;2;8,333333;0;2,02;0;0;upmWCKTTE;4260309481214;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps;658334303;29.12.2025;;24;0;0;0;0;0;0;14250611;4260309483218;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;658295889;29.12.2025;;24;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;658280180;29.12.2025;;24;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620605193;29.12.2025;;24;0;0;0;0;0;0;14250551;4260309484208;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;658279983;29.12.2025;;24;0;0;0;0;0;0;14251208;4260557420164;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;619660802;29.12.2025;;23;0;0;0;0;0;0;14250640;4260309482747;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;643090195;29.12.2025;;23;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;643082833;29.12.2025;;23;0;0;0;0;0;0;14251036;4260557420102;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;643085309;29.12.2025;;23;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;658280124;29.12.2025;;23;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;658280032;29.12.2025;;23;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;658280011;29.12.2025;;23;1;4,347826;0;0,51;0;0;upm7C9XR2;4260557420836;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B3 Nicotinamide;649112226;29.12.2025;;23;0;0;0;0;0;0;upmKKE3R2;4260557422526;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334350;29.12.2025;;23;0;0;0;0;0;0;upmK3CG99;4260557422656;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;619721768;29.12.2025;;23;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381503;29.12.2025;;23;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;620501456;29.12.2025;;23;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Folato;649111206;29.12.2025;;23;1;4,347826;0;0,31;0;0;upmZR3PP7;4260557422496;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;649102895;29.12.2025;;23;0;0;0;0;0;0;upmE39PTR;4260557422113;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);643089676;29.12.2025;;23;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;620610302;29.12.2025;;22;0;0;0;0;0;0;14250953;4260557420249;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868608;29.12.2025;;22;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;643130748;29.12.2025;;22;0;0;0;0;0;0;upm27X4XW;4260557422878;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Liposomiale;620566158;29.12.2025;;22;1;4,545455;0;0,51;0;0;upm77WEEP;4260557422786;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;658280127;29.12.2025;;22;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658347207;29.12.2025;;22;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077428;29.12.2025;;22;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;649095108;29.12.2025;;22;0;0;0;0;0;0;upmWDER3T;4260557421949;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Serenity;658280179;29.12.2025;;22;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331670;29.12.2025;;21;0;0;0;0;0;0;14251094;4260309482754;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;620554337;29.12.2025;;21;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658295818;29.12.2025;;21;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;619716956;29.12.2025;;21;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Wild Yams + Zink;658279949;29.12.2025;;21;0;0;0;0;0;0;14251183;4260309481672;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;641629765;29.12.2025;;21;0;0;0;0;0;0;upm27X4XW;4260557422878;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;625779024;29.12.2025;;21;2;9,52381;0;1,02;0;0;upmH3T374;4260557423004;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;649142586;29.12.2025;;21;0;0;0;0;0;0;upm27X4XW;4260557422878;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;625777201;29.12.2025;;21;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;658279995;29.12.2025;;20;0;0;0;0;0;0;upm7EAAWM;4260557420317;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity;620539276;29.12.2025;;20;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658280049;29.12.2025;;20;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega 3 + ADEK;649147401;29.12.2025;;20;0;0;0;0;0;0;upmH3T374;4260557423004;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;625770334;29.12.2025;;20;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;626440758;29.12.2025;;19;1;5,263158;0;0,51;0;0;upm2FC2LC;4260557422885;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Koffein;626443345;29.12.2025;;19;1;5,263158;0;0,51;0;0;upm4XZRWY;4260557423127;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283048;29.12.2025;;19;1;5,263158;0;0,31;0;0;upmG7RZLC;4260557423318;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rapunzel;658295814;29.12.2025;;19;0;0;0;0;0;0;upmDUFHFK;4260557423134;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;652859174;29.12.2025;;19;1;5,263158;0;0,51;0;0;upmAD4HK4;4260557422403;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Caffeina;649151028;29.12.2025;;19;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene Plus;649106236;29.12.2025;;19;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;29.12.2025;;19;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Enzima della Papaya;658445112;29.12.2025;;19;0;0;0;0;0;0;14250930;4260309482648;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);619677908;29.12.2025;;19;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;626438649;29.12.2025;;19;1;5,263158;0;0,51;0;0;upmTF7MFK;4260557422625;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;619660976;29.12.2025;;18;0;0;0;0;0;0;14251208;4260557420164;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;643134873;29.12.2025;;18;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Folat;620502829;29.12.2025;;18;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;658295855;29.12.2025;;18;1;5,555556;0;0,51;0;0;upm7KTFPH;4260557421420;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;658352468;29.12.2025;;18;0;0;0;0;0;0;upmGMGWYP;4260309481979;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658469905;29.12.2025;;18;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;652861490;29.12.2025;;18;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;620566382;29.12.2025;;18;1;5,555556;0;0,51;0;0;upmDHLCKL;4260557420560;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Purpurea;649076430;29.12.2025;;18;0;0;0;0;0;0;upmPZPD44;4260557420133;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;643088593;29.12.2025;;18;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Enzima della Papaya;658445110;29.12.2025;;18;2;11,111111;0;2,02;0;0;14250930;4260309482648;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tirosina Plus;649143283;29.12.2025;;18;0;0;0;0;0;0;upm2FC2LC;4260557422885;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Silicium BIO;643094062;29.12.2025;;18;0;0;0;0;0;0;upmCAPY7U;4260557422328;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;643090713;29.12.2025;;18;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;643094177;29.12.2025;;18;0;0;0;0;0;0;14250930;4260309482648;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Purpurea;620565881;29.12.2025;;18;0;0;0;0;0;0;upmPZPD44;4260557420133;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Safran Extrakt;629496623;29.12.2025;;18;0;0;0;0;0;0;upm7PELE9;4260557420362;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280143;29.12.2025;;18;1;5,555556;0;1,01;0;0;upmTGWG29;4260557423479;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelina;620571075;29.12.2025;;18;0;0;0;0;0;0;upm43HM34;4260557421130;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;653855001;29.12.2025;;17;0;0;0;0;0;0;14251094;4260309482754;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347645;29.12.2025;;17;0;0;0;0;0;0;14250611;4260309483218;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;620596596;29.12.2025;;17;1;5,882353;0;0,51;0;0;upmD23XCL;4260557422823;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;652865271;29.12.2025;;17;1;5,882353;0;0,51;0;0;upmP3AFZZ;4260557422533;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;649149549;29.12.2025;;17;0;0;0;0;0;0;upmG4PKUG;4260557423042;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445042;29.12.2025;;17;0;0;0;0;0;0;upmP94YR7;4260557423530;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;658280041;29.12.2025;;17;2;11,764706;0;0,62;0;0;upmT99EZK;4260557421123;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;620565039;29.12.2025;;17;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bergamotto;649114367;29.12.2025;;17;0;0;0;0;0;0;upmRKUZYE;4260557422557;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;649160527;29.12.2025;;17;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;643138167;29.12.2025;;17;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vision Care Complex;658347599;29.12.2025;;17;2;11,764706;0;1,02;0;0;upmWRPTR4;4260557420867;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;658280070;29.12.2025;;17;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658347634;29.12.2025;;17;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347560;29.12.2025;;17;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;658279997;29.12.2025;;17;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658352467;29.12.2025;;16;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzer Knoblauch;643083590;29.12.2025;;16;0;0;0;0;0;0;14251059;4260557420157;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Aglio Nero;658352470;29.12.2025;;16;1;6,25;0;0,51;0;0;14251059;4260557420157;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ginseng Rosso Coreano;620566091;29.12.2025;;16;0;0;0;0;0;0;upm2CZXC9;4260557420140;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604957;29.12.2025;;16;1;6,25;0;0,51;0;0;upmE39PTR;4260557422113;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658283041;29.12.2025;;16;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;641622719;29.12.2025;;16;1;6,25;0;0,51;0;0;upm4XDXPR;4260557422045;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Koffein;643137040;29.12.2025;;16;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;649077206;29.12.2025;;16;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutatione Complex;649148781;29.12.2025;;16;0;0;0;0;0;0;upmLCF24D;4260557423035;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;658280053;29.12.2025;;16;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;658282827;29.12.2025;;15;0;0;0;0;0;0;upm7GZX42;4260557423165;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;619721747;29.12.2025;;15;0;0;0;0;0;0;14251094;4260309482754;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658280042;29.12.2025;;15;1;6,666667;0;0,31;0;0;upm43HM34;4260557421130;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;626443800;29.12.2025;;15;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;620530024;29.12.2025;;15;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;625773721;29.12.2025;;15;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347622;29.12.2025;1;15;2;13,333333;6,666667;1,02;26,9;2637,254902;upmK3CG99;4260557422656;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;617842699;29.12.2025;;15;0;0;0;0;0;0;upmD23XCL;4260557422823;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;618496738;29.12.2025;;15;0;0;0;0;0;0;upm7GZX42;4260557423165;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658279984;29.12.2025;;15;0;0;0;0;0;0;14250812;4260557420188;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;620609408;29.12.2025;;15;0;0;0;0;0;0;14250976;4260557420034;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;658280105;29.12.2025;;15;0;0;0;0;0;0;upmKY422A;4260557422212;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;643094141;29.12.2025;;15;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzer Knoblauch;658279982;29.12.2025;;15;0;0;0;0;0;0;14251059;4260557420157;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;643093279;29.12.2025;;15;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;658282814;29.12.2025;;15;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;649150121;29.12.2025;;15;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomammano BIO;641643679;29.12.2025;;15;1;6,666667;0;0,51;0;0;upmLXEUT7;4260557423240;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Black Maca Plus;625786547;29.12.2025;;14;2;14,285714;0;1,02;0;0;upmG4PKUG;4260557423042;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene;653866107;29.12.2025;;14;0;0;0;0;0;0;14250551;4260309484208;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;643085613;29.12.2025;;14;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;625767691;29.12.2025;;14;0;0;0;0;0;0;14251208;4260557420164;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282824;29.12.2025;;14;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;658280001;29.12.2025;;14;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;653775300;29.12.2025;;14;1;7,142857;0;0,51;0;0;upmMPKDE7;4260557422311;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;643235044;29.12.2025;;14;0;0;0;0;0;0;14250686;4260309481603;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo BIO;649140865;29.12.2025;;14;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C liposomal;619662437;29.12.2025;;14;0;0;0;0;0;0;upm77WEEP;4260557422786;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Boswellia Extrakt;643094189;29.12.2025;;14;0;0;0;0;0;0;upmEH2K74;4260557422588;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;658280036;29.12.2025;;14;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347591;29.12.2025;;14;0;0;0;0;0;0;upmK3CG99;4260557422656;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drena Flux;649110222;29.12.2025;;14;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;626440031;29.12.2025;;14;0;0;0;0;0;0;upm27X4XW;4260557422878;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elettroliti Complex;649122256;29.12.2025;;14;0;0;0;0;0;0;upmD23XCL;4260557422823;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;629500801;29.12.2025;;13;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zafferano;649076612;29.12.2025;;13;0;0;0;0;0;0;upm7PELE9;4260557420362;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;658279979;29.12.2025;;13;1;7,692308;0;0,31;0;0;14251036;4260557420102;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445037;29.12.2025;;13;2;15,384615;0;2,02;0;0;upmWWWMYX;4260557423523;1,01
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658283042;29.12.2025;;13;0;0;0;0;0;0;upmP77L3M;4260557423288;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;619715142;29.12.2025;;13;1;7,692308;0;0,51;0;0;upm7KTFPH;4260557421420;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658445034;29.12.2025;;13;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bilberry + Pine Bark BIO;643093975;29.12.2025;;13;0;0;0;0;0;0;upm2LFWC7;4260557422076;0
